pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type
24,17,"[658, 1313, 1915]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -2, -6]","[386.69999998807907, 628.2000000178814, 656.7000000178814]",1,[],-12,"[None, None, None]","['', -4, -2, -6, -2, 2, 2, 6, 4, -4, -6, -2, 4]",256236,[],mouselab-mdp
24,18,"[471, 1266, 2326]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[2, -6, 2]","[168.7999999821186, 104.19999998807907, 470.40000000596046]",1,[],-2,"[None, None, None]","['', 6, 4, 2, 4, -4, 2, 6, -2, 2, -6, 2, 6]",260200,[],mouselab-mdp
24,19,"[1763, 2354, 3020]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['8'], 'time': [903]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8'], 'time': [662]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8'], 'time': [1129]}, 'edge': {'target': [], 'time': []}}}","[-6, 4, 6]","[296.19999998807907, 573.3000000119209, 1762.199999988079]",1,[],-1,"[None, None, None]","['', -6, 6, -4, 6, -6, 4, -4, 6, -2, -4, -4, -2]",263354,[],mouselab-mdp
24,20,"[665, 1203, 1922]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, -2, -6]","[90.90000000596046, 173.39999997615814, 663.9000000059605]",1,[],-4,"[None, None, None]","['', -2, -6, -4, -2, 4, -2, 2, -6, -2, 4, -4, -2]",267212,[],mouselab-mdp
24,21,"[294, 810, 1370]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[2, 2, -6]","[36.099999994039536, 221.7999999821186, 293.5]",1,[],-2,"[None, None, None]","['', -4, 6, 2, -6, -6, 2, -2, -6, 2, 2, -6, 2]",271624,[],mouselab-mdp
24,22,"[292, 819, 1378]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -4, 2]","[13.700000017881393, 57.099999994039536, 291.5]",1,[],-6,"[None, None, None]","['', -4, -4, 6, 2, -2, -4, -2, 2, 4, 4, 2, 2]",274597,[],mouselab-mdp
24,23,"[561, 1067, 1669]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, 6, -2]","[27.799999982118607, 53, 559.9000000059605]",1,[],0,"[None, None, None]","['', -2, -2, 4, -2, -4, 6, -2, -2, -6, -4, 4, -6]",277133,[],mouselab-mdp
24,24,"[1082, 1822, 2669]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-2, 6, -2]","[16.299999982118607, 68.2999999821186, 1080.9000000059605]",1,[],2,"[None, None, None]","['', -2, 6, -2, -2, 4, -4, -6, -4, -6, 6, -2, 2]",279510,[],mouselab-mdp
24,25,"[1230, 2045, 2871]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, 6, -4]","[246.59999999403954, 360.59999999403954, 1228.300000011921]",1,[],-4,"[None, None, None]","['', -4, -4, -4, 4, -4, -6, -6, -2, -6, 6, 2, -4]",282601,[],mouselab-mdp
24,26,"[345, 947, 2072]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, -6, 2]","[325.2999999821186, 334.69999998807907, 344]",1,[],-10,"[None, None, None]","['', 6, 6, -4, -6, 4, 6, -6, 2, -6, -6, 6, 2]",286405,[],mouselab-mdp
24,27,"[281, 926, 1581]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, 4, 6]","[109.69999998807907, 634.1999999880791, 280.30000001192093]",1,[],4,"[None, None, None]","['', -2, -4, -4, -6, -6, 4, 6, -4, -2, -2, 6, -6]",290722,[],mouselab-mdp
24,28,"[495, 1076, 2296]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[6, -6, 4]","[144.80000001192093, 167.19999998807907, 493.90000000596046]",1,[],4,"[None, None, None]","['', 6, 4, 6, 2, 6, -6, 4, 4, 4, 4, -4, 2]",294078,[],mouselab-mdp
24,29,"[422, 1472, 2852]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, -2, -2]","[84.2000000178814, 721.3000000119209, 420.90000000596046]",1,[],-10,"[None, None, None]","['', -6, -2, -2, -4, -2, -4, -4, -4, 4, 4, 6, 4]",296785,[],mouselab-mdp
24,30,"[335, 1182, 1913]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -2, -6]","[558.9000000059605, 888.1999999880791, 334.5]",1,[],-12,"[None, None, None]","['', 6, -4, 4, 6, -6, -2, -6, 4, -4, -2, -6, 2]",300515,[],mouselab-mdp
24,31,"[240, 800, 1423]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[6, -4, -6]","[358.5, 239.19999998807907, 239]",1,[],-4,"[None, None, None]","['', 6, -6, 4, -4, 6, -4, -6, 4, -6, 2, 2, 4]",304553,[],mouselab-mdp
24,32,"[634, 1699, 2269]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, -2, -6]","[65.39999997615814, 122.60000002384186, 633.1999999880791]",1,[],-4,"[None, None, None]","['', 2, 6, -2, -6, 4, -4, -6, -6, 4, -2, -4, -6]",307527,[],mouselab-mdp
24,33,"[208, 746, 1359]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, -6, -2]","[574.5, 77.39999997615814, 206.80000001192093]",1,[],-14,"[None, None, None]","['', -4, 6, -2, -2, -6, -6, -2, 6, 6, -4, 2, -2]",309935,[],mouselab-mdp
24,34,"[3095, 3687, 4257]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['11'], 'time': [2102]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '11', '6'], 'time': [790, 907, 1090, 2357]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '11'], 'time': [807, 957, 2274]}, 'edge': {'target': [], 'time': []}}}","[-2, 6, 2]","[49.099999994039536, 95.40000000596046, 3093.5999999940395]",1,[],1,"[None, None, None]","['', 6, -4, -6, -6, 2, 4, 2, 4, -2, 6, 2, 4]",313297,[],mouselab-mdp
25,0,"[13268, 15022, 17666]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '9'], 'time': [5125, 8336]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '0', '9', '0', '0', '0', '0', '0'], 'time': [2080, 6680, 6910, 9051, 9618, 9919, 10152, 10218]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '9', '0', '1', '0', '0', '1', '0', '0'], 'time': [6643, 6708, 9002, 9068, 9570, 9635, 9935, 10105, 10168, 16867]}, 'edge': {'target': [], 'time': []}}}","[100, 100, 100]","[50413.699999928474, 16614.100000023842, 27383.199999928474]",2,0,290,"[None, None, None]","['', 100, 100, -50, 100, 50, -1000, -50, -20, -50, -50, 100, 50]",50420,[],mouselab-mdp
25,1,"[9773, 10656, 11724]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '9', '5', '2'], 'time': [2133, 4702, 5482, 7932]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '0', '0', '0', '9', '9', '0', '5', '2', '2'], 'time': [1054, 1420, 2677, 3128, 3445, 3878, 4411, 5100, 5134, 6835, 7134]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '0', '0', '0', '9', '9', '0', '5', '2'], 'time': [1104, 2645, 2694, 3161, 3795, 4261, 5083, 5117, 6801, 6868]}, 'edge': {'target': [], 'time': []}}}","[50, 50, 100]","[24949.399999976158, 13264.299999952316, 1243.8999999761581]",2,4.53,180,"[None, None, None]","['', 50, 50, -50, 100, 50, -50, 50, -1000, 50, -20, 100, 100]",67039,[],mouselab-mdp
25,2,"[4205, 5013, 6230]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '9'], 'time': [1023, 1896]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '1', '1', '9', '2'], 'time': [None, 539, 740, 1509, 2587]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '1', '1', '9', '1', '2'], 'time': [456, 557, 1460, 2220, 2386, 3653]}, 'edge': {'target': [], 'time': []}}}","[100, -20, -20]","[2126.100000023842, 9772.100000023842, 378.2000000476837]",2,[],50,"[None, None, None]","['', 100, -20, 50, -20, -50, -20, 100, -20, -20, -50, -50, -50]",96283,[],mouselab-mdp
25,3,"[3329, 4241, 5565]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '9'], 'time': [773, 1601]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '2'], 'time': [486, 1314, 1964]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '1', '2', '1'], 'time': [1246, 1764, 1897, 2564, 6757]}, 'edge': {'target': [], 'time': []}}}","[100, -50, 50]","[530.7000000476837, 4203.100000023842, 304.2999999523163]",2,[],90,"[None, None, None]","['', 100, -50, 50, -20, 50, 100, 100, -50, -50, -50, -50, -50]",121237,[],mouselab-mdp
25,4,"[5760, 6843, 7693]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '5', '9'], 'time': [1578, 2225, 2934]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '5', '0', '1', '5', '0', '9', '0', '2'], 'time': [None, 781, 964, 1264, 1914, 2631, 2781, 3538, 4827]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '5', '0', '1', '5', '0', '9', '0', '1'], 'time': [314, 848, 1069, 1864, 2481, 2714, 3504, 3554, 4777]}, 'edge': {'target': [], 'time': []}}}","[-20, 50, -50]","[712.2999999523163, 3326.7999999523163, 395.7000000476837]",2,[],-35,"[None, None, None]","['', -20, 50, 100, -50, -1000, -50, 100, -50, -50, 100, 50, 100]",141848,[],mouselab-mdp
25,5,"[3337, 4212, 5276]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5'], 'time': [858, 1482, 2128]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '1', '1', '9', '0', '5'], 'time': [None, 501, 734, 1406, 1873, 2039]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '1', '1', '9', '0', '5'], 'time': [367, 551, 1207, 1689, 1923, 2621]}, 'edge': {'target': [], 'time': []}}}","[50, -50, 100]","[819.4000000953674, 5758.399999976158, 578.3999999761581]",2,[],85,"[None, None, None]","['', -50, 100, -20, -1000, 50, -50, 100, 100, -1000, -20, -50, -1000]",155461,[],mouselab-mdp
25,6,"[4135, 4916, 6142]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5'], 'time': [1535, 2290, 3128]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '1', '0', '9', '0', '5'], 'time': [813, 1113, 1396, 1999, 2216, 2651, 2850]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '1', '0', '9', '0', '5'], 'time': [896, 1146, 1933, 2033, 2617, 2684, 3313]}, 'edge': {'target': [], 'time': []}}}","[100, 50, -50]","[345, 3336.2999999523163, 371.10000002384186]",2,[],85,"[None, None, None]","['', -20, 50, -1000, -20, 100, 50, -50, -1000, -50, 50, -50, 100]",163977,[],mouselab-mdp
25,7,"[6737, 7458, 8238]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '2', '6'], 'time': [1590, 2386, 3259, 4516, 5312]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '0', '0', '9', '0', '5', '0', '2', '6', '8'], 'time': [1332, 1832, 1982, 2232, 2880, 2997, 3747, 4097, 5080, 5496]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '0', '9', '0', '5', '0', '1', '2', '6', '8'], 'time': [1799, 1965, 2032, 2830, 2896, 3430, 3813, 4047, 4731, 5463, 5707]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -50]","[559.1999999284744, 4133.700000047684, 277.1999999284744]",2,[],25,"[None, None, None]","['', 50, -20, -50, 100, 50, 50, -50, -50, -50, 50, 50, 100]",171570,[],mouselab-mdp
25,8,"[5200, 6060, 7521]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['1', '9', '5'], 'time': [945, 2851, 4060]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '9', '5', '0'], 'time': [374, 724, 1762, 3926, 4326]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '9', '5', '0', '9', '10'], 'time': [524, 1612, 3476, 4309, 4376, 8190, 8242]}, 'edge': {'target': [], 'time': []}}}","[100, -20, 50]","[721, 6734.200000047684, 216.60000002384186]",2,[],115,"[None, None, None]","['', -50, 50, -1000, 100, -50, -20, -50, -1000, 100, -20, 50, 50]",181019,[],mouselab-mdp
25,9,"[5670, 6414, 9904]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '10', '6'], 'time': [1132, 1864, 2450, 4198, 4892]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '0', '9', '0', '5', '10', '6'], 'time': [540, 890, 1540, 1674, 2090, 2141, 3792, 4581]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '0', '9', '0', '5', '9', '10', '9', '5', '6', '6', '7'], 'time': [673, 1473, 1557, 2074, 2123, 2657, 3057, 4414, 4481, 4547, 5031, 7943, 8774]}, 'edge': {'target': [], 'time': []}}}","[100, 50, 100]","[276.39999997615814, 5198.5, 356.39999997615814]",2,[],225,"[None, None, None]","['', 50, -50, -50, -50, 100, 50, 100, -20, 100, -20, 50, -50]",188775,[],mouselab-mdp
25,10,"[5198, 6551, 9212]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '9', '5'], 'time': [1409, 2234, 2881]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '9', '5', '0', '2'], 'time': [908, 1141, 2029, 2579, 3347, 3779]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '9', '5', '0', '1', '2', '1', '4', '2', '3', '1', '0', '8'], 'time': [924, 1796, 2496, 3046, 3362, 3729, 4427, 7137, 7786, 8053, 8279, 8720, 10429, 10679]}, 'edge': {'target': [], 'time': []}}}","[100, 50, -20]","[955.3999999761581, 5668.200000047684, 240.10000002384186]",2,[],115,"[None, None, None]","['', 100, 50, 100, -20, -20, 100, 50, -20, 50, 100, -1000, 50]",196715,[],mouselab-mdp
25,11,"[7028, 7821, 8538]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['1', '9', '11'], 'time': [1145, 2177, 5283]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '1', '9', '10', '11'], 'time': [490, 640, 1007, 1897, 2664, 3567]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '1', '9', '10', '11'], 'time': [540, 756, 1597, 2614, 3483, 6836]}, 'edge': {'target': [], 'time': []}}}","[100, -20, 100]","[2984.7999999523163, 5196, 847.8999999761581]",2,[],165,"[None, None, None]","['', -20, 100, 50, -50, 100, -50, -50, 50, 100, -20, 100, -1000]",206612,[],mouselab-mdp
25,12,"[6324, 6967, 7923]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '7'], 'time': [1054, 1741, 2473, 4683]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '5', '5', '1', '0', '9', '0', '5', '6', '7', '6'], 'time': [317, 346, 363, 578, 755, 1346, 1528, 2144, 2395, 3206, 4422, 5023]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '5', '5', '1', '0', '9', '0', '5', '6', '7', '6'], 'time': [345, 362, 395, 611, 1279, 1395, 2128, 2178, 3156, 4373, 4990, 5156]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -50]","[2154.100000023842, 7026.900000095367, 283.60000002384186]",2,[],30,"[None, None, None]","['', -50, -1000, -20, 50, 50, 50, -1000, -50, -1000, -20, -1000, 100]",215766,[],mouselab-mdp
25,13,"[8229, 9027, 9867]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '10', '6', '2'], 'time': [1035, 1667, 2345, 4078, 5070, 5827]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '0', '5', '6', '10', '0', '6', '2', '2'], 'time': [778, 1427, 2059, 2109, 3400, 3700, 4517, 4785, 5533, 5750]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '0', '5', '5', '6', '5', '9', '10', '9', '0', '5', '6', '2', '2'], 'time': [1260, 2042, 2076, 2759, 3367, 3583, 3616, 3683, 4468, 4501, 4534, 4567, 5466, 5650, 6166]}, 'edge': {'target': [], 'time': []}}}","[-20, -20, -50]","[212.69999992847443, 6322.400000095367, 137.89999997615814]",2,[],-120,"[None, None, None]","['', -20, -50, 50, 50, -20, -20, -50, -50, -1000, -50, -20, 50]",227677,[],mouselab-mdp
25,14,"[4251, 5315, 6129]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '9', '5'], 'time': [942, 1778, 2448]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '1', '1', '9', '0', '5'], 'time': [None, 358, 541, 791, 1592, 2159, 2192]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '1', '1', '9', '0', '5', '1', '2', '1'], 'time': [308, 509, 591, 1225, 2126, 2176, 2843, 2926, 6971, 7088]}, 'edge': {'target': [], 'time': []}}}","[50, 50, 100]","[461, 8226.899999976158, 294]",2,[],185,"[None, None, None]","['', 50, 50, 100, 100, -50, 100, 50, -50, -20, -20, -20, -50]",239012,[],mouselab-mdp
25,15,"[4036, 4727, 5640]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '4'], 'time': [1095, 3381]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '0', '1', '4'], 'time': [315, 647, 714, 864, 3056]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0', '1', '1', '4', '1'], 'time': [330, 681, 730, 1364, 2872, 3505, 3555]}, 'edge': {'target': [], 'time': []}}}","[100, 50, 50]","[335.10000002384186, 4249.599999904633, 560.1000000238419]",2,[],190,"[None, None, None]","['', 100, 50, 50, 50, 100, 50, -20, 50, 50, -1000, 50, 50]",248874,[],mouselab-mdp
25,16,"[5647, 6342, 7017]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '9', '11'], 'time': [1055, 1850, 3783]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '9', '1', '0', '9', '0', '10', '11', '10'], 'time': [427, 494, 760, 1411, 1511, 2193, 2577, 3413, 4320]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '9', '1', '0', '9', '0', '9', '10', '11', '10', '12'], 'time': [444, 711, 1277, 1461, 2177, 2393, 2443, 3363, 4287, 4387, 8157]}, 'edge': {'target': [], 'time': []}}}","[100, -50, -50]","[287.60000002384186, 4035, 186.39999997615814]",2,[],-15,"[None, None, None]","['', 50, -1000, -20, -1000, -20, -20, 50, 50, 100, -50, -20, -50]",258541,[],mouselab-mdp
25,17,"[3520, 4195, 4853]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '9', '5'], 'time': [974, 1677, 2357]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '9', '0', '5', '0'], 'time': [419, 735, 1252, 2069, 2153, 2862]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '9', '0', '5', '0', '9'], 'time': [585, 1169, 2019, 2102, 2829, 2896, 2996]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -50]","[408.40000009536743, 5645.299999952316, 191.29999995231628]",2,[],35,"[None, None, None]","['', -20, 50, -50, -50, -20, 50, -1000, 50, 50, 50, -20, -50]",270069,[],mouselab-mdp
25,18,"[3110, 3835, 4517]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5'], 'time': [764, 1523, 2028]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '5'], 'time': [322, 572, 1153, 1837]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '9', '5'], 'time': [339, 1070, 1737, 2253]}, 'edge': {'target': [], 'time': []}}}","[100, 100, 50]","[170, 3518.7999999523163, 170]",2,[],235,"[None, None, None]","['', -50, 100, -50, -50, 100, 100, 100, 50, -50, 100, 100, -1000]",277789,[],mouselab-mdp
25,19,"[8018, 8704, 9405]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '9', '5', '4'], 'time': [2556, 3413, 4108, 5888]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '1', '9', '0', '5', '2', '4', '2', '3'], 'time': [2013, 2313, 3177, 3797, 3847, 4973, 5107, 6202, 6924]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '1', '9', '0', '5', '2', '4', '2', '3'], 'time': [2030, 2977, 3780, 3831, 4773, 5090, 6152, 6808, 7729]}, 'edge': {'target': [], 'time': []}}}","[50, -1000, 100]","[160.59999990463257, 3109.100000023842, 220.20000004768372]",2,[],-870,"[None, None, None]","['', 50, -1000, 100, -1000, 50, 50, -50, -50, -50, -1000, 50, 100]",284849,[],mouselab-mdp
25,20,"[4655, 5403, 6563]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['1', '9', '5', '10'], 'time': [874, 1553, 2114, 3884]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '0', '5', '0', '10'], 'time': [544, 1411, 1778, 1844, 2594, 3227]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '0', '5', '0', '9', '10', '9', '0'], 'time': [1160, 1760, 1811, 2527, 2627, 3011, 7379, 7428, 7462]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -50]","[177.80000007152557, 8016.399999976158, 182.79999995231628]",2,[],30,"[None, None, None]","['', 50, -1000, 100, 50, -50, 50, -50, -1000, 50, 50, -50, -50]",293566,[],mouselab-mdp
