pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type,reward_withheld
5c629b836e03a00001d47bdd,1,"[6388, 7219, 8353]","['left', 'left', 'up']",begin,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['1'], 'time': [4910]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [3893]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1'], 'time': [3493, 5176]}, 'edge': {'target': [], 'time': []}}}","[-2, -4, 48]","[3605, 324, 642]",0,0,46,"[None, None, None]","['', -4, 8, -24, -48, 2, 8, -48, -24, -2, -4, 48, -48]",1433616,13437,mouselab-mdp,False
5c629b836e03a00001d47bdd,2,"[4489, 5519, 6332]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['5'], 'time': [3036]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [2825]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5'], 'time': [1089, 2709, 3309]}, 'edge': {'target': [], 'time': []}}}","[2, -8, 48]","[3073, 524, 303]",0,0,46,"[None, None, None]","['', -4, 8, -24, 48, 2, -8, 24, 48, 2, -8, -24, -48]",1444701,11040,mouselab-mdp,False
5c629b836e03a00001d47bdd,3,"[3401, 4195, 4965]","['left', 'left', 'up']",begin,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['9'], 'time': [2319]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9'], 'time': [1863, 2075]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '9'], 'time': [892, 2025, 2542]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 24]","[1959, 283, 253]",0,0,28,"[None, None, None]","['', -4, 4, -24, -24, -4, -8, 24, 48, 4, -4, 24, 48]",1457743,12998,mouselab-mdp,False
5c629b836e03a00001d47bdd,4,"[3687, 4568, 5465]","['right', 'right', 'up']",begin,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [1899]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '0'], 'time': [1713, 2196]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '0'], 'time': [1580, 2129, 2212]}, 'edge': {'target': [], 'time': []}}}","[-2, 8, -48]","[2491, 371, 386]",0,0,-38,"[None, None, None]","['', -4, 8, 24, 24, -2, 8, -48, 48, 4, -8, 48, -48]",1467143,9353,mouselab-mdp,False
5c629b836e03a00001d47bdd,5,"[6346, 7173, 8585]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['9'], 'time': [4929]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9'], 'time': [2843]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9'], 'time': [2810, 5210]}, 'edge': {'target': [], 'time': []}}}","[-4, -4, 48]","[5060, 312, 908]",0,0,44,"[None, None, None]","['', -4, -4, -48, 48, -4, -8, -24, -48, -2, 8, 48, 24]",1477985,10794,mouselab-mdp,False
5c629b836e03a00001d47bdd,6,"[4169, 4829, 5410]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1'], 'time': [3022]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '0'], 'time': [2100, 2768, 3252]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '1'], 'time': [1654, 2685, 3184]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 24]","[2884, 145, 75]",0,0,24,"[None, None, None]","['', -2, -8, -24, -48, 4, -8, 48, 24, 2, 4, -48, -48]",1489415,11382,mouselab-mdp,False
5c629b836e03a00001d47bdd,7,"[4887, 5594, 6503]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1'], 'time': [3073]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '1', '0'], 'time': [1619, 1918, 2702, 3351]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5', '1', '0'], 'time': [918, 1752, 2568, 3302, 3435]}, 'edge': {'target': [], 'time': []}}}","[2, 4, -24]","[3832, 209, 417]",0,0,-14,"[None, None, None]","['', -2, -8, 48, 24, 2, 4, 24, -24, -2, -4, 48, -48]",1500664,11198,mouselab-mdp,False
5c629b836e03a00001d47bdd,8,"[3127, 3779, 4440]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['1'], 'time': [2069]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '0'], 'time': [1867, 2384]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1'], 'time': [1733, 2267]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 24]","[1967, 146, 155]",0,0,38,"[None, None, None]","['', 2, 8, -48, 24, -4, 8, 48, -24, 2, 8, 24, 24]",1512290,11573,mouselab-mdp,False
5c629b836e03a00001d47bdd,9,"[4879, 5529, 6614]","['right', 'right', 'up']",begin,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [3068]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '0'], 'time': [2026, 2809, 3392]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '1', '0'], 'time': [1909, 2758, 3309, 3459]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 24]","[3572, 153, 571]",0,0,40,"[None, None, None]","['', -2, -4, -48, -48, 4, 8, 24, -48, 4, -8, 24, 24]",1522989,10648,mouselab-mdp,False
5c629b836e03a00001d47bdd,10,"[3928, 4617, 5497]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1'], 'time': [2116]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '0'], 'time': [1345, 1513, 2512]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1'], 'time': [1212, 1429, 2378]}, 'edge': {'target': [], 'time': []}}}","[-4, 8, 48]","[2937, 189, 367]",0,0,56,"[None, None, None]","['', -2, -4, -24, 48, -4, 8, 48, 48, 2, 8, -48, -24]",1535475,12438,mouselab-mdp,False
5c629b836e03a00001d47bdd,11,"[2723, 3334, 4041]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['1'], 'time': [1788]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '0'], 'time': [1367, 2001]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '0'], 'time': [1251, 1917, 8368]}, 'edge': {'target': [], 'time': []}}}","[2, -4, -24]","[1847, 113, 190]",0,0,-22,"[None, None, None]","['', 2, -4, -24, -48, -2, 8, -24, 48, -2, 8, 24, -48]",1545417,9887,mouselab-mdp,False
5c629b836e03a00001d47bdd,12,"[3532, 4171, 4921]","['left', 'left', 'down']",test,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['1'], 'time': [1915]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1'], 'time': [1479, 1697]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '0', '11'], 'time': [1262, 1545, 2146, 5795, 6929]}, 'edge': {'target': [], 'time': []}}}","[-4, 4, 24]","[2519, 141, 257]",0,0,28,"[None, None, None]","['', -4, -4, -24, 24, 4, 4, -24, -24, -4, 4, 24, 24]",1556758,11290,mouselab-mdp,False
5c629b836e03a00001d47bdd,13,"[3314, 3931, 4540]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['1'], 'time': [2248]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [1938]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '2', '1', '0', '1'], 'time': [638, 721, 821, 1671, 2521]}, 'edge': {'target': [], 'time': []}}}","[4, -8, -48]","[2205, 125, 101]",0,0,-48,"[None, None, None]","['', 4, -8, -48, 24, 4, 4, -24, -24, 2, 4, -48, 24]",1567079,10271,mouselab-mdp,False
5c629b836e03a00001d47bdd,14,"[4203, 4806, 5816]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1'], 'time': [2832]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '0'], 'time': [1732, 2415, 3183]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '0', '1', '0'], 'time': [698, 1148, 2316, 3099, 3231]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[2941, 90, 500]",0,0,62,"[None, None, None]","['', -2, 4, 48, -24, 2, 8, 24, 48, 2, 4, -24, -48]",1579462,12332,mouselab-mdp,False
5c629b836e03a00001d47bdd,15,"[3294, 3931, 4536]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['1'], 'time': [2264]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1'], 'time': [1581, 1932]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1'], 'time': [1382, 1798, 2532]}, 'edge': {'target': [], 'time': []}}}","[4, -8, -24]","[2194, 132, 89]",0,0,-24,"[None, None, None]","['', 4, -8, 48, -24, 4, -4, -48, -48, 4, -4, 24, 24]",1589839,10326,mouselab-mdp,False
5c629b836e03a00001d47bdd,16,"[4136, 4739, 5364]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1'], 'time': [2930]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '1'], 'time': [1416, 2167, 2617]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '1'], 'time': [2116, 2317, 3250]}, 'edge': {'target': [], 'time': []}}}","[-2, 8, -48]","[3097, 90, 113]",0,0,-38,"[None, None, None]","['', -4, 4, 24, 24, -2, 8, 24, -48, 4, -8, -24, -48]",1600536,10641,mouselab-mdp,False
5c629b836e03a00001d47bdd,17,"[2475, 3098, 3672]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['1'], 'time': [1523]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1'], 'time': [952, 1338]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '0'], 'time': [1239, 1756, 9171]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 24]","[1583, 125, 66]",0,0,38,"[None, None, None]","['', 2, 8, 24, -48, 4, 8, 24, 24, 4, -8, 48, 48]",1612104,11515,mouselab-mdp,False
5c629b836e03a00001d47bdd,18,"[8511, 9082, 9704]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['1'], 'time': [7318]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [6870]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '0'], 'time': [6521, 7553, 12820]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[2256, 61, 117]",0,0,58,"[None, None, None]","['', 2, 4, 24, 48, -2, 8, 24, -24, -4, -4, 48, 48]",1627435,15279,mouselab-mdp,False
5c629b836e03a00001d47bdd,19,"[3162, 3761, 4350]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['1'], 'time': [2072]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '1', '0'], 'time': [1205, 1399, 1837, 2371]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0', '1', '0'], 'time': [988, 1327, 1771, 2305, 2404]}, 'edge': {'target': [], 'time': []}}}","[2, 8, -48]","[2103, 89, 95]",0,0,-34,"[None, None, None]","['', 2, 8, 24, -48, 4, 8, 24, 48, 2, -8, -24, 24]",1637817,10329,mouselab-mdp,False
5c629b836e03a00001d47bdd,20,"[3617, 4163, 4763]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1'], 'time': [1740]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '1'], 'time': [1122, 1306, 1539]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0', '1', '9'], 'time': [905, 1172, 1355, 1955, 6856]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 24]","[2649, 57, 91]",0,0,34,"[None, None, None]","['', -2, 8, 48, 48, 2, 4, -48, 24, -4, -8, 48, 24]",1648916,11046,mouselab-mdp,False
5c629b836e03a00001d47bdd,21,"[3196, 3814, 4706]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['1'], 'time': [1937]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1'], 'time': [1641, 1723]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1'], 'time': [1440, 1657, 2142]}, 'edge': {'target': [], 'time': []}}}","[-2, 8, -48]","[1884, 105, 397]",0,0,-38,"[None, None, None]","['', -4, 8, 24, -24, -2, 4, -24, 48, -2, 8, -48, -24]",1658880,9914,mouselab-mdp,False
5c629b836e03a00001d47bdd,22,"[3746, 4383, 5631]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [2635]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '0'], 'time': [1957, 2440, 2990]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '0'], 'time': [1774, 2114, 2924, 9106]}, 'edge': {'target': [], 'time': []}}}","[-2, -8, -48]","[2291, 125, 740]",0,0,-54,"[None, None, None]","['', -2, -4, -24, 48, -2, -8, -48, -24, 4, 8, 48, 24]",1669586,10653,mouselab-mdp,False
5c629b836e03a00001d47bdd,23,"[3110, 3743, 4331]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [2143]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [1883]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '0', '0', '1', '6'], 'time': [832, 1015, 1791, 2466, 7716]}, 'edge': {'target': [], 'time': []}}}","[2, -4, 24]","[1678, 128, 82]",0,0,26,"[None, None, None]","['', -4, 8, 48, -48, 2, -4, 24, -24, -2, 4, -24, -24]",1681162,11521,mouselab-mdp,False
5c629b836e03a00001d47bdd,24,"[3671, 4288, 4815]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['1'], 'time': [2813]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1'], 'time': [1479, 2662]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '0', '1'], 'time': [861, 961, 2462, 6694]}, 'edge': {'target': [], 'time': []}}}","[4, 4, -24]","[2380, 109, 19]",0,0,-12,"[None, None, None]","['', 4, 4, 48, -24, -4, -8, 24, -24, 2, -8, -24, 24]",1692677,11467,mouselab-mdp,False
5c629b836e03a00001d47bdd,25,"[4964, 5558, 6100]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['1'], 'time': [3893]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [3692]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '0'], 'time': [2493, 4209, 11709]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 24]","[2787, 81, 25]",0,0,36,"[None, None, None]","['', 4, 4, 24, 24, 4, -4, 48, 48, 4, 4, 24, -48]",1705171,12442,mouselab-mdp,False
5c629b836e03a00001d47bdd,26,"[3132, 3723, 4297]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1'], 'time': [2255]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [1808]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1'], 'time': [1775, 9141]}, 'edge': {'target': [], 'time': []}}}","[-2, 8, 24]","[1720, 97, 57]",0,0,34,"[None, None, None]","['', -4, 4, -24, 48, -2, 8, -48, 24, 2, 4, 48, -48]",1716631,11401,mouselab-mdp,False
5c629b836e03a00001d47bdd,27,"[3228, 3782, 4672]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [2358]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [1913]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '1'], 'time': [1845, 2563, 5829]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 48]","[1961, 36, 359]",0,0,48,"[None, None, None]","['', -4, -8, -48, -48, 4, -8, 48, 48, 2, 8, 48, 24]",1727945,11255,mouselab-mdp,False
5c629b836e03a00001d47bdd,28,"[3645, 4250, 5222]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['1'], 'time': [2642]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [2440]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['3', '7', '0', '1', '0'], 'time': [1139, 1405, 2130, 11456, 11522]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[1864, 109, 466]",0,0,58,"[None, None, None]","['', 2, 4, 48, -24, 2, -8, -24, -24, 2, -8, -24, -48]",1740364,12367,mouselab-mdp,False
5c629b836e03a00001d47bdd,29,"[4043, 4640, 5193]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [2631]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1'], 'time': [1276, 2177]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1'], 'time': [1461, 2861]}, 'edge': {'target': [], 'time': []}}}","[2, 4, -24]","[2788, 79, 61]",0,0,-14,"[None, None, None]","['', -4, -4, -24, 48, 2, 4, -24, -48, -2, 4, 24, 24]",1751808,11382,mouselab-mdp,False
5c629b836e03a00001d47bdd,30,"[3176, 3801, 4487]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [1640]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [1439]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '1'], 'time': [743, 1352, 1939, 8189]}, 'edge': {'target': [], 'time': []}}}","[-4, -8, -24]","[2194, 111, 182]",0,0,-32,"[None, None, None]","['', -4, -4, -24, 48, -4, -8, -24, 48, 2, 4, 48, 48]",1762973,11110,mouselab-mdp,False
608c0288bce208aa19b5e302,1,"[4943, 5503, 6119]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '10', '11', '12'], 'time': [1504, 2032, 2560, 3136, 3608, 4328]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '10', '11', '12'], 'time': [1327, 1861, 2344, 2811, 3428, 4194]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '5', '1', '9', '10', '11', '10', '12'], 'time': [677, 1794, 2261, 2744, 3394, 3761, 4144, 4577]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 48]","[3904, 40, 106]",0,0,55,"[None, None, None]","['', -2, -8, -24, -48, -2, -4, 48, -48, 4, 4, -48, 48]",1057050,11455,mouselab-mdp,False
608c0288bce208aa19b5e302,2,"[7989, 8701, 9365]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['5', '6', '1', '2', '9', '10', '12', '8'], 'time': [1358, 2454, 3526, 3990, 4654, 5206, 6062, 6877]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '1', '2', '9', '10', '10', '12', '8'], 'time': [1239, 2372, 3356, 3823, 4422, 4889, 5072, 5706, 6589]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '5', '6', '6', '1', '2', '1', '9', '10', '10', '12', '8'], 'time': [672, 1589, 2256, 2621, 2906, 3789, 4306, 4372, 4855, 4940, 5456, 6439, 7356]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 24]","[7161, 210, 173]",0,0,21,"[None, None, None]","['', 4, -8, 48, -24, 4, -4, -48, -48, 4, -4, 24, 24]",1068025,10909,mouselab-mdp,False
608c0288bce208aa19b5e302,3,"[12142, 12710, 13438]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['5', '6', '1', '2', '3', '4', '9', '10', '12', '11', '7', '8'], 'time': [1264, 2111, 3516, 3950, 4799, 5486, 6126, 6599, 7583, 9439, 10501, 11076]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '6', '8', '1', '2', '3', '4', '9', '10', '12', '11', '7', '8'], 'time': [1114, 1714, 1947, 2297, 3363, 3831, 4681, 5414, 5948, 6431, 7064, 9331, 10325, 10896]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '1', '5', '6', '8', '5', '1', '2', '3', '2', '4', '9', '10', '12', '9', '11', '7', '6', '8'], 'time': [613, 1497, 1820, 1914, 2246, 3279, 3329, 3781, 4464, 5147, 5281, 5764, 6381, 6947, 7747, 9096, 9881, 10646, 10829, 11331]}, 'edge': {'target': [], 'time': []}}}","[2, -4, 24]","[11415, 77, 238]",0,0,15,"[None, None, None]","['', 2, 8, -48, -24, 2, -4, -48, 24, 2, -4, -24, -24]",1083289,15197,mouselab-mdp,False
608c0288bce208aa19b5e302,4,"[2918, 3494, 4118]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['5', '6', '8'], 'time': [1256, 1863, 2384]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '8'], 'time': [1109, 1709, 2242]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '6', '8'], 'time': [1092, 1675, 2159, 3091]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[2145, 82, 90]",0,0,56,"[None, None, None]","['', 4, -8, 24, 48, 2, 4, 48, 48, 2, 8, -48, -48]",1092769,9406,mouselab-mdp,False
608c0288bce208aa19b5e302,5,"[4763, 5363, 5963]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['5', '1', '2', '3', '4'], 'time': [979, 1739, 2420, 3515, 4028]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '2', '3', '4'], 'time': [809, 1476, 2026, 2259, 3209, 3843]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '5', '1', '9', '2', '3', '2', '4', '9'], 'time': [792, 1226, 1342, 1908, 2176, 2709, 3793, 3826, 4293, 7093]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 24]","[4123, 102, 102]",0,0,34,"[None, None, None]","['', 2, 8, -48, 24, -4, 8, 48, -24, 2, 8, 24, 24]",1102129,9283,mouselab-mdp,False
608c0288bce208aa19b5e302,6,"[8089, 8761, 9417]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['5', '6', '8', '7', '1', '9', '10', '12'], 'time': [1450, 2002, 2410, 3306, 3922, 4626, 6290, 6930]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '8', '7', '7', '1', '9', '10', '12'], 'time': [1348, 1898, 2348, 2864, 3198, 3781, 4430, 5120, 6765]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '6', '8', '6', '7', '7', '1', '1', '9', '10', '12', '10', '12'], 'time': [1315, 1832, 2181, 2665, 2781, 2931, 3565, 4198, 4382, 4848, 6694, 7163, 7998, 10513]}, 'edge': {'target': [], 'time': []}}}","[-2, 4, 24]","[7023, 146, 167]",0,0,23,"[None, None, None]","['', -4, -4, -24, 48, 2, 4, -24, -48, -2, 4, 24, 24]",1112913,10705,mouselab-mdp,False
608c0288bce208aa19b5e302,7,"[4465, 5017, 5609]","['up', 'up', 'right']",begin,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['5', '6', '1', '2', '3'], 'time': [1234, 1706, 2802, 3258, 3754]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '8', '1', '2', '3'], 'time': [1089, 1606, 1904, 2712, 3189, 3605]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '6', '8', '5', '1', '2', '3', '2', '2', '7'], 'time': [1055, 1572, 1871, 2122, 2222, 3139, 3572, 3955, 4112, 4605, 6322]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 24]","[3539, 60, 85]",0,0,36,"[None, None, None]","['', 4, 8, 24, 24, 2, -4, 48, -24, -4, 8, -24, 24]",1123689,10705,mouselab-mdp,False
