AUFUUD4WG9CVO:3E47SOBEYR3BFU6EQ70BXZ669TBIC8,params,"{u'startTime': u'Mon Apr 29 2019 14:22:40 GMT-0400 (Eastern Daylight Time)', u'condition': 2, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
AUFUUD4WG9CVO:3E47SOBEYR3BFU6EQ70BXZ669TBIC8,with_info,True
AUFUUD4WG9CVO:3E47SOBEYR3BFU6EQ70BXZ669TBIC8,final_bonus,1.2
AUFUUD4WG9CVO:3E47SOBEYR3BFU6EQ70BXZ669TBIC8,with_reward,True
A12QJ0TTH77O6P:37WLF8U1WQXD58N1GJ8KOFT95LEK62,condition,0
A12QJ0TTH77O6P:37WLF8U1WQXD58N1GJ8KOFT95LEK62,with_info,True
A12QJ0TTH77O6P:37WLF8U1WQXD58N1GJ8KOFT95LEK62,params,"{u'startTime': u'Tue Apr 30 2019 15:24:36 GMT-0400 (Eastern Daylight Time)', u'condition': 0, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': True}"
A12QJ0TTH77O6P:37WLF8U1WQXD58N1GJ8KOFT95LEK62,with_reward,False
AJDWFBDGUPY14:3Z7EFSHGNAL85PV9PT0C09TLX68CXV,condition,0
AJDWFBDGUPY14:3Z7EFSHGNAL85PV9PT0C09TLX68CXV,params,"{u'startTime': u'Mon Apr 29 2019 14:26:34 GMT-0400 (Eastern Daylight Time)', u'condition': 0, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': True}"
AJDWFBDGUPY14:3Z7EFSHGNAL85PV9PT0C09TLX68CXV,with_info,True
AJDWFBDGUPY14:3Z7EFSHGNAL85PV9PT0C09TLX68CXV,final_bonus,0.97
AJDWFBDGUPY14:3Z7EFSHGNAL85PV9PT0C09TLX68CXV,with_reward,False
A2XHD64QUKA5Z6:3TPZPLC3M1JFJGXZA9FUDT3OPUTP3T,condition,1
A2XHD64QUKA5Z6:3TPZPLC3M1JFJGXZA9FUDT3OPUTP3T,params,"{u'startTime': u'Mon Apr 29 2019 14:41:40 GMT-0400 (Eastern Daylight Time)', u'condition': 1, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': False}"
A2XHD64QUKA5Z6:3TPZPLC3M1JFJGXZA9FUDT3OPUTP3T,with_info,False
A2XHD64QUKA5Z6:3TPZPLC3M1JFJGXZA9FUDT3OPUTP3T,final_bonus,1.42
A2XHD64QUKA5Z6:3TPZPLC3M1JFJGXZA9FUDT3OPUTP3T,with_reward,False
A1AMGHYG5PT0L2:3KXIR214I5N495FX8P91RLN1SUL42E,condition,0
A1AMGHYG5PT0L2:3KXIR214I5N495FX8P91RLN1SUL42E,params,"{u'startTime': u'Tue Apr 30 2019 15:16:56 GMT-0400 (Eastern Daylight Time)', u'condition': 0, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': True}"
A1AMGHYG5PT0L2:3KXIR214I5N495FX8P91RLN1SUL42E,with_info,True
